pH,Temprature,Taste,Odor,Fat,Turbidity,Colour,Grade,Grade_encoded
0.13388339915269748,-0.6112937890023066,-0.9880235200593536,-0.8124038404635961,-1.2309149097933274,-0.8751899489873675,0.8103806738979801,medium,2
-3.7401371598161437,-0.3967593937076281,1.0121216546949479,-0.8124038404635961,-1.2309149097933274,-0.8751899489873675,0.8103806738979801,low,1
2.3767374069767637,-0.07495780076561034,1.0121216546949479,1.2309149097933274,0.8124038404635959,1.1426091000668408,-0.7282832853658319,low,1
0.13388339915269748,-0.3967593937076281,1.0121216546949479,1.2309149097933274,0.8124038404635959,1.1426091000668408,0.8103806738979801,high,0
-0.07001241974039962,0.13957659452906815,-0.9880235200593536,-0.8124038404635961,-1.2309149097933274,1.1426091000668408,-0.288665011290457,medium,2
-0.17196032918694773,-0.8258281842969851,-0.9880235200593536,-0.8124038404635961,-1.2309149097933274,-0.8751899489873675,-0.9480924224035193,medium,2
-0.07001241974039962,-0.6112937890023066,-0.9880235200593536,-0.8124038404635961,-1.2309149097933274,-0.8751899489873675,0.8103806738979801,medium,2
0.13388339915269748,0.13957659452906815,1.0121216546949479,1.2309149097933274,0.8124038404635959,-0.8751899489873675,-1.3877106964788941,high,0
-0.17196032918694773,-0.7185609866496458,-0.9880235200593536,-0.8124038404635961,-1.2309149097933274,-0.8751899489873675,0.8103806738979801,medium,2
0.13388339915269748,0.13957659452906815,-0.9880235200593536,-0.8124038404635961,0.8124038404635959,-0.8751899489873675,0.8103806738979801,medium,2
-0.17196032918694773,-0.6112937890023066,1.0121216546949479,-0.8124038404635961,0.8124038404635959,-0.8751899489873675,0.8103806738979801,medium,2
0.03193548970614937,-0.6112937890023066,1.0121216546949479,-0.8124038404635961,0.8124038404635959,-0.8751899489873675,0.8103806738979801,high,0
0.13388339915269748,0.13957659452906815,-0.9880235200593536,-0.8124038404635961,-1.2309149097933274,1.1426091000668408,0.8103806738979801,medium,2
0.13388339915269748,0.13957659452906815,1.0121216546949479,1.2309149097933274,0.8124038404635959,1.1426091000668408,-1.3877106964788941,high,0
-0.17196032918694773,-0.9330953819443243,1.0121216546949479,-0.8124038404635961,0.8124038404635959,-0.8751899489873675,-1.1679015594412068,medium,2
0.13388339915269748,-0.8258281842969851,-0.9880235200593536,1.2309149097933274,0.8124038404635959,-0.8751899489873675,0.3707623998226052,high,0
0.13388339915269748,-1.0403625795916636,-0.9880235200593536,-0.8124038404635961,-1.2309149097933274,1.1426091000668408,-2.4867563816673313,medium,2
0.13388339915269748,0.13957659452906815,-0.9880235200593536,1.2309149097933274,-1.2309149097933274,-0.8751899489873675,-2.4867563816673313,medium,2
0.13388339915269748,-0.28949219606028886,-0.9880235200593536,-0.8124038404635961,0.8124038404635959,-0.8751899489873675,0.8103806738979801,medium,2
-0.07001241974039962,0.6759125827657644,-0.9880235200593536,-0.8124038404635961,-1.2309149097933274,1.1426091000668408,-0.288665011290457,low,1
-0.07001241974039962,0.6759125827657644,-0.9880235200593536,-0.8124038404635961,-1.2309149097933274,-0.8751899489873675,0.8103806738979801,low,1
-0.07001241974039962,-0.9330953819443243,-0.9880235200593536,1.2309149097933274,0.8124038404635959,1.1426091000668408,0.8103806738979801,high,0
0.13388339915269748,0.6759125827657644,-0.9880235200593536,-0.8124038404635961,0.8124038404635959,-0.8751899489873675,0.8103806738979801,low,1
-0.07001241974039962,-0.07495780076561034,1.0121216546949479,-0.8124038404635961,0.8124038404635959,1.1426091000668408,-0.288665011290457,high,0
-0.07001241974039962,-0.6112937890023066,1.0121216546949479,-0.8124038404635961,0.8124038404635959,-0.8751899489873675,0.8103806738979801,high,0
-0.07001241974039962,-0.6112937890023066,-0.9880235200593536,-0.8124038404635961,0.8124038404635959,-0.8751899489873675,0.8103806738979801,medium,2
-0.17196032918694773,1.2122485710024606,1.0121216546949479,-0.8124038404635961,0.8124038404635959,-0.8751899489873675,-1.1679015594412068,low,1
-0.07001241974039962,0.13957659452906815,-0.9880235200593536,1.2309149097933274,-1.2309149097933274,-0.8751899489873675,0.8103806738979801,medium,2
-0.17196032918694773,-0.3967593937076281,1.0121216546949479,-0.8124038404635961,-1.2309149097933274,-0.8751899489873675,-0.288665011290457,medium,2
0.13388339915269748,-0.07495780076561034,1.0121216546949479,-0.8124038404635961,0.8124038404635959,-0.8751899489873675,-0.288665011290457,high,0
0.13388339915269748,1.2122485710024606,-0.9880235200593536,-0.8124038404635961,-1.2309149097933274,1.1426091000668408,0.8103806738979801,low,1
-0.17196032918694773,0.6759125827657644,1.0121216546949479,-0.8124038404635961,0.8124038404635959,-0.8751899489873675,-1.1679015594412068,low,1
-0.07001241974039962,-0.3967593937076281,1.0121216546949479,-0.8124038404635961,0.8124038404635959,1.1426091000668408,0.8103806738979801,high,0
-0.07001241974039962,-0.3967593937076281,-0.9880235200593536,-0.8124038404635961,-1.2309149097933274,-0.8751899489873675,0.8103806738979801,medium,2
-0.17196032918694773,-0.7185609866496458,-0.9880235200593536,1.2309149097933274,0.8124038404635959,1.1426091000668408,-1.3877106964788941,low,1
-0.07001241974039962,-0.3967593937076281,1.0121216546949479,-0.8124038404635961,-1.2309149097933274,-0.8751899489873675,0.8103806738979801,medium,2
-0.07001241974039962,-0.3967593937076281,1.0121216546949479,1.2309149097933274,0.8124038404635959,1.1426091000668408,0.8103806738979801,high,0
-0.07001241974039962,-0.07495780076561034,-0.9880235200593536,-0.8124038404635961,0.8124038404635959,-0.8751899489873675,-0.288665011290457,medium,2
-0.17196032918694773,-0.3967593937076281,-0.9880235200593536,-0.8124038404635961,0.8124038404635959,-0.8751899489873675,-0.288665011290457,medium,2
-0.07001241974039962,-0.6112937890023066,-0.9880235200593536,1.2309149097933274,0.8124038404635959,1.1426091000668408,0.8103806738979801,high,0
-0.07001241974039962,0.13957659452906815,1.0121216546949479,-0.8124038404635961,-1.2309149097933274,1.1426091000668408,0.8103806738979801,medium,2
0.13388339915269748,-0.28949219606028886,1.0121216546949479,1.2309149097933274,0.8124038404635959,-0.8751899489873675,0.8103806738979801,high,0
-0.17196032918694773,0.13957659452906815,1.0121216546949479,-0.8124038404635961,-1.2309149097933274,-0.8751899489873675,-1.1679015594412068,medium,2
-0.07001241974039962,-0.07495780076561034,-0.9880235200593536,-0.8124038404635961,-1.2309149097933274,1.1426091000668408,-0.288665011290457,medium,2
